Title,url,Question,Answer,Correct Answer
Trắc nghiệm Tin học 10 kết nối tri thức bài Biến và lệnh gán,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-bien-va-lenh-gan.html,"Câu 22: Trong phép toán số học với số nguyên, phép toán lấy phần dư trong Python là gì? ","['A. x=5.', 'B. x =0.2.', 'C. x:5.', 'D. x==5.']",['B. x =0.2.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Biến và lệnh gán,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-bien-va-lenh-gan.html,"Câu 23: Để tính diện tích đường tròn bán kính R, với pi = 3,14, biểu thức nào sau đây trong Python là đúng? ","['A. x=5.', 'B. x =0.2.', 'C. x:5.', 'D. x==5.']",['B. x =0.2.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Biến và lệnh gán,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-bien-va-lenh-gan.html,Câu 24: Lệnh gán giá trị cho biến b nguyên nào sau đây là đúng? ,"['A. x=5.', 'B. x =0.2.', 'C. x:5.', 'D. x==5.']",['B. x =0.2.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Biến và lệnh gán,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-bien-va-lenh-gan.html,Câu 25: Đâu là khai báo biến x kiểu thực đúng? ,"['A. x=5.', 'B. x =0.2.', 'C. x:5.', 'D. x==5.']",['B. x =0.2.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,"Câu 1: Kết quả của dòng lệnh sau >>> x, y, z = 10, “10”, 10 >>> type(z) ","['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 2: Kết quả của câu lệnh sau là gì? >>str(3+4//3) ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,"Câu 3: Để đưa ra màn hình số 3,4 mỗi số trên 1 dòng ta dùng lệnh gì? ","['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 4: Câu lệnh nào dùng để đưa dữ liệu từ bàn phím vào? ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 5: Câu lệnh sau bị lỗi không? >>int(10.5) ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 6: Kết quả của dòng lệnh sau >>x=6.7 >>type(x) ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 7: Để nhập giá trị số thực cho biến x bạn An viết câu lệnh như sau >>x = input(“Nhập số thực x: ”) Câu lệnh trên đúng theo yêu cầu đặt ra chưa? ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 8: Phát biểu nào sau đây làsai? ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,"Câu 9: Để nhập vào 2 số thực a,b mỗi số trên 1 dòng trong Python ta dùng lệnh nào dưới đây? ","['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 10: Để đưa ra màn hình dòng chữ “xin chào” trong Python ta dùng lệnh gì? ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 11: Lệnh nào dùng để nhận biết kiểu dữ liệu của biến trong python? ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,"Câu 12: Viết chương trình nhập vào 4 số và tính tổng của chúng. Các dòng lệnh số mấy bịsai? a = int(input(“Nhập số a”)) b = float(input(“Nhập số b”)) c = int(input(“Nhập số c”)) d = input(“Nhập số d”) print(“Tổng là: ”, a+b+c+d) ","['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 13: Trong các lệnh sau những lệnh nào sẽ báo lỗi? ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 14: Đưa dữ liệu ra màn hình dùng thủ tục nào? ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,"Câu 15: Muốn nhập vào 2 số nguyên a, b mỗi số trên 1 dòng trong Python ta dùng lệnh gì? ","['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 16: Đâukhôngphải là kiểu dữ liệu cơ bản trong python ? ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 17: Câu lênh nào sau đây không báo lỗi? 1) float(4) 2) int(“1+3”) 3) int(“3”) 4) float(“1+2+3”) ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 18: Xác định kiểu của biểu thức sau? “34 + 28 – 45 ” ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 19: Những lệnh nào trong các lệnh sau sẽ báo lỗi? ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,"Câu 20: Số phát biểu đúng là 1) Cú pháp lệnh input() : <biến> :=input(<Dòng thông báo>) 2) Lệnh print() có chức năng đưa dữ liệu ra thiết bị chuẩn, thường là bàn phím 3) Lệnh input() có chức năng nhập dữ liệu thường từ bàn phím 4) Thông tin cần đưa ra có thể gồm nhiều kiểu dữ liệu khác nhau, cho phép cả biểu thức tính toán ","['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Các lệnh vào ra đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cac-lenh-vao-ra-don-gian.html,Câu 21: Xác định kiểu và giá trị của biểu thức sau 4 + 5*6-34 >5*8-2 ,"['A.bool, True.', 'B.bool, true.', 'C.bool, False.', 'D.không xác định, false.']","['C.\xa0bool, False.']"
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,"Câu 1: Biểu thức lôgic nào sau đây thể hiện số a thuộc nửa khoảng (5, 7] ","['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 2: Giá trị các biểu thức lôgic thuộc kiểu dữ liệu nào? ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 3: Kết quả của đoạn chương trình sau: x=2021 print((x%4==0 and x%100!=0) or x%400==0) ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 4: Cấu trúc của rẽ nhánh dạng thiếu trong ngôn ngữ lập trình Python có dạng như thế nào? ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,"Câu 5: Biểu thức lôgic đúng thể hiện số a nằm ngoài [3,8] là ","['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 6: Trong cấu trúc rẽ nhánh dạng thiếu câu lệnh < câu lệnh > được thực hiện khi nào? ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,"Câu 7: Cho x = True, y = False. Cho biết giá trị của biểu thức sau: not((x or y ) and x ) ","['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,"Câu 8: Kết quả của chương trình sau là gì? x = 5 y = 6 if x > y: print('Max:',x) else: print(‘Max: ’, y) ","['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,"Câu 9: Kết quả của biểu thức round(-1.232154, 4) là ","['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 10: Biểu diễn nào sau đây làsaitrong Python? ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 11: Trong cấu trúc rẽ nhánh dạng đủ câu lệnh < câu lệnh 2> được thực hiện khi nào? ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,"Câu 12: Trong các phát biểu sau, phát biểu nào sử dụng câu lệnh rẽ nhánh dạng thiếu? ","['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 13: Tìm giá trị m và n thoả mãn (m+4) % 5 == 0 và n*2//3=5 ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,"Câu 14: Kết quả của lệnh print(round(4.5679,2)) là ","['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 15: Trong cấu trúc rẽ nhánh dạng đủ câu lệnh < câu lệnh 1 > được thực hiện khi nào? ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 16: Giá trị của ai biểu thức sau là True hay False? 50%3==1 34//5==6 ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 17: Kết quả của chương trình sau là gì ? x = 8 y = 9 if x > y: print('x lớn hơn y') elif x==y: print('x bằng y') else: print('x nhỏ hơn y') ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 18: Năm nhuận là năm chia hết cho 400 hoặc n chia hết cho 4 đồng thời không chia hết cho 100. Biểu thức biểu diễn kiểm tra năm nhuận là ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,"Câu 19: Trong các phát biểu sau, phát biểu nào sử dụng câu lệnh rẽ nhánh dạng đủ trong Python? ","['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,Câu 20: Phát biểu nào sau đây làsaikhi nói về biểu thức lôgic? ,"['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Câu lệnh rẽ nhánh if,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-cau-lenh-re-nhanh-if.html,"Câu 21: Kết quả của chương trình sau là gì ? num = 3if num > 0:print(num)print(""Thông điệp này luôn được in."")num = -1if num > 0:print(num)print(""Thông điệp này cũng luôn được in."") ","['A.Sau <điều kiện> cần có dấu “:”.', 'B.Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.', 'C.Khi thực hiện lệnh, Python sẽ kiểm tra <điều kiện> nếu đúng thì thực hiện <khối lệnh>, ngược lại thì bỏ qua chuyến sang lệnh tiếp theo.', 'D.Có phát biểu chưa đúng trong ba phát biểu trên.']",['B.\xa0Khối lệnh tiếp theo không bắt buộc lùi vào 1 tab và thẳng hàng.']
